President,start_date,end_date,approving,disapproving,unsure
Obama,06/01/2015,06/04/2015,46,50,4
Obama,06/03/2015,06/05/2015,45,50,5
Obama,06/04/2015,06/06/2015,46,50,4
Obama,06/05/2015,06/07/2015,46,48,6
Obama,06/06/2015,06/08/2015,49,46,5
Obama,06/07/2015,06/09/2015,45,49,6
Obama,06/08/2015,06/10/2015,43,51,6
Obama,06/09/2015,06/11/2015,44,51,5
Obama,06/10/2015,06/12/2015,45,49,6
Obama,06/11/2015,06/13/2015,45,49,6
Obama,06/12/2015,06/14/2015,47,48,5
Obama,06/13/2015,06/15/2015,46,48,6
Obama,06/14/2015,06/16/2015,47,47,6
Obama,06/15/2015,06/17/2015,44,50,6
Obama,06/16/2015,06/18/2015,44,50,6
Obama,06/17/2015,06/19/2015,44,50,6
Obama,06/18/2015,06/20/2015,44,50,6
Obama,06/19/2015,06/21/2015,45,50,5
Obama,06/20/2015,06/22/2015,45,49,6
Obama,06/21/2015,06/23/2015,46,48,6
Obama,06/22/2015,06/24/2015,46,49,5
Obama,06/23/2015,06/25/2015,46,50,4
Obama,06/24/2015,06/26/2015,47,49,4
Obama,06/25/2015,06/27/2015,47,49,4
Obama,06/26/2015,06/28/2015,48,47,5
Obama,06/27/2015,06/29/2015,46,50,4
Obama,06/28/2015,06/30/2015,46,50,4
Obama,06/29/2015,07/01/2015,45,51,4
Obama,06/30/2015,07/02/2015,44,51,5
Obama,07/01/2015,07/03/2015,45,50,5
Obama,07/02/2015,07/05/2015,46,48,6
Obama,07/03/2015,07/06/2015,48,47,5
Obama,07/05/2015,07/07/2015,47,48,5
Obama,07/06/2015,07/08/2015,46,50,4
Obama,07/07/2015,07/09/2015,44,51,5
Obama,07/08/2015,07/10/2015,46,50,4
Obama,07/09/2015,07/11/2015,45,49,6
Obama,07/10/2015,07/12/2015,47,48,5
Obama,07/11/2015,07/13/2015,46,49,5
Obama,07/12/2015,07/14/2015,46,49,5
Obama,07/13/2015,07/15/2015,45,49,6
Obama,07/14/2015,07/16/2015,46,48,6
Obama,07/15/2015,07/17/2015,47,47,6
Obama,07/16/2015,07/18/2015,46,48,6
Obama,07/17/2015,07/19/2015,47,48,5
Obama,07/18/2015,07/20/2015,45,50,5
Obama,07/19/2015,07/21/2015,46,49,5
Obama,07/20/2015,07/22/2015,45,50,5
Obama,07/21/2015,07/23/2015,46,49,5
Obama,07/22/2015,07/24/2015,46,49,5
Obama,07/23/2015,07/25/2015,46,49,5
Obama,07/24/2015,07/26/2015,46,49,5
Obama,07/25/2015,07/27/2015,44,50,6
Obama,07/26/2015,07/28/2015,46,49,5
Obama,07/27/2015,07/29/2015,45,49,6
Obama,07/28/2015,07/30/2015,47,48,5
Obama,07/29/2015,07/31/2015,46,49,5
Obama,07/30/2015,08/01/2015,47,48,5
Obama,07/31/2015,08/02/2015,47,49,4
Obama,08/01/2015,08/03/2015,46,50,4
Obama,08/02/2015,08/04/2015,46,50,4
Obama,08/03/2015,08/05/2015,45,51,4
Obama,08/04/2015,08/06/2015,45,51,4
Obama,08/05/2015,08/07/2015,44,52,4
Obama,08/06/2015,08/08/2015,45,50,5
Obama,08/07/2015,08/09/2015,47,49,4
Obama,08/08/2015,08/10/2015,48,48,4
Obama,08/09/2015,08/11/2015,49,47,4
Obama,08/10/2015,08/12/2015,46,49,5
Obama,08/11/2015,08/13/2015,47,49,4
Obama,08/12/2015,08/14/2015,45,49,6
Obama,08/13/2015,08/15/2015,45,50,5
Obama,08/14/2015,08/16/2015,46,49,5
Obama,08/15/2015,08/17/2015,44,51,5
Obama,08/16/2015,08/18/2015,46,49,5
Obama,08/17/2015,08/19/2015,45,50,5
Obama,08/18/2015,08/20/2015,45,50,5
Obama,08/19/2015,08/21/2015,43,53,4
Obama,08/20/2015,08/22/2015,42,53,5
Obama,08/21/2015,08/23/2015,45,51,4
Obama,08/22/2015,08/24/2015,44,51,5
Obama,08/23/2015,08/25/2015,44,51,5
Obama,08/24/2015,08/26/2015,44,51,5
Obama,08/25/2015,08/27/2015,45,52,3
Obama,08/26/2015,08/28/2015,46,51,3
Obama,08/27/2015,08/29/2015,46,50,4
Obama,08/28/2015,08/30/2015,47,48,5
Obama,08/29/2015,08/31/2015,46,49,5
Obama,08/30/2015,09/01/2015,45,50,5
Obama,08/31/2015,09/02/2015,45,51,4
Obama,09/01/2015,09/03/2015,45,51,4
Obama,09/02/2015,09/04/2015,46,50,4
Obama,09/03/2015,09/05/2015,46,50,4
Obama,09/04/2015,09/06/2015,49,47,4
Obama,09/05/2015,09/08/2015,49,47,4
Obama,09/06/2015,09/09/2015,49,46,5
Obama,09/08/2015,09/10/2015,47,48,5
Obama,09/09/2015,09/11/2015,45,50,5
Obama,09/10/2015,09/12/2015,45,50,5
Obama,09/11/2015,09/13/2015,46,50,4
Obama,09/12/2015,09/14/2015,48,47,5
Obama,09/13/2015,09/15/2015,48,48,4
Obama,09/14/2015,09/16/2015,46,50,4
Obama,09/15/2015,09/17/2015,45,52,3
Obama,09/16/2015,09/18/2015,45,52,3
Obama,09/17/2015,09/19/2015,45,51,4
Obama,09/18/2015,09/20/2015,45,52,3
Obama,09/19/2015,09/21/2015,46,51,5
Obama,09/20/2015,09/22/2015,47,50,3
Obama,09/21/2015,09/23/2015,48,49,3
Obama,09/22/2015,09/24/2015,48,48,4
Obama,09/23/2015,09/25/2015,48,49,3
Obama,09/24/2015,09/26/2015,47,50,3
Obama,09/25/2015,09/27/2015,47,50,3
Obama,09/26/2015,09/28/2015,46,51,5
Obama,09/27/2015,09/29/2015,47,48,5
Obama,09/28/2015,09/30/2015,47,48,5
Obama,09/29/2015,10/01/2015,47,48,5
Obama,09/30/2015,10/02/2015,46,49,5
Obama,10/01/2015,10/03/2015,45,51,4
Obama,10/02/2015,10/04/2015,48,48,4
Obama,10/03/2015,10/05/2015,47,48,5
Obama,10/04/2015,10/06/2015,46,49,5
Obama,10/05/2015,10/08/2015,45,50,5
Obama,10/06/2015,10/09/2015,44,51,5
Obama,10/08/2015,10/10/2015,47,49,4
Obama,10/09/2015,10/11/2015,46,49,5
Obama,10/10/2015,10/12/2015,47,49,4
Obama,10/11/2015,10/13/2015,45,51,4
Obama,10/12/2015,10/14/2015,45,50,5
Obama,10/13/2015,10/15/2015,45,50,5
Obama,10/14/2015,10/16/2015,46,49,5
Obama,10/15/2015,10/17/2015,46,50,4
Obama,10/16/2015,10/18/2015,47,50,3
Obama,10/17/2015,10/19/2015,45,51,4
Obama,10/18/2015,10/20/2015,45,50,5
Obama,10/19/2015,10/21/2015,45,50,5
Obama,10/20/2015,10/22/2015,46,50,4
Obama,10/21/2015,10/23/2015,46,49,5
Obama,10/22/2015,10/24/2015,46,50,4
Obama,10/23/2015,10/25/2015,47,49,4
Obama,10/24/2015,10/26/2015,49,48,3
Obama,10/25/2015,10/27/2015,50,47,3
Obama,10/26/2015,10/28/2015,47,48,5
Obama,10/27/2015,10/29/2015,47,49,4
Obama,10/28/2015,10/30/2015,44,51,5
Obama,10/29/2015,10/31/2015,46,50,4
Obama,10/30/2015,11/01/2015,47,48,5
Obama,10/31/2015,11/02/2015,48,48,4
Obama,11/01/2015,11/03/2015,49,47,4
Obama,11/02/2015,11/04/2015,49,48,3
Obama,11/03/2015,11/05/2015,49,47,4
Obama,11/04/2015,11/06/2015,49,48,3
Obama,11/05/2015,11/07/2015,48,49,3
Obama,11/06/2015,11/08/2015,48,49,3
Obama,11/07/2015,11/09/2015,48,49,3
Obama,11/08/2015,11/10/2015,49,48,3
Obama,11/09/2015,11/11/2015,47,49,4
Obama,11/10/2015,11/12/2015,47,49,4
Obama,11/11/2015,11/13/2015,48,48,4
Obama,11/12/2015,11/14/2015,50,45,5
Obama,11/13/2015,11/15/2015,51,44,5
Obama,11/14/2015,11/16/2015,49,47,4
Obama,11/15/2015,11/17/2015,45,50,5
Obama,11/16/2015,11/19/2015,45,51,4
Obama,11/17/2015,11/20/2015,44,53,3
Obama,11/19/2015,11/21/2015,45,52,3
Obama,11/20/2015,11/22/2015,43,52,5
Obama,11/21/2015,11/23/2015,44,52,4
Obama,11/22/2015,11/24/2015,44,51,5
Obama,11/23/2015,11/25/2015,44,51,5
Obama,11/24/2015,11/27/2015,46,49,5
Obama,11/25/2015,11/28/2015,46,48,6
Obama,11/27/2015,11/29/2015,47,47,6
Obama,11/28/2015,11/30/2015,46,50,4
Obama,11/29/2015,12/01/2015,46,50,4
Obama,11/30/2015,12/02/2015,47,50,3
Obama,12/01/2015,12/03/2015,47,48,5
Obama,12/02/2015,12/04/2015,48,47,5
Obama,12/03/2015,12/05/2015,47,48,5
Obama,12/04/2015,12/06/2015,49,48,3
Obama,12/05/2015,12/07/2015,47,49,4
Obama,12/06/2015,12/08/2015,47,49,4
Obama,12/07/2015,12/09/2015,45,50,5
Obama,12/08/2015,12/10/2015,44,51,5
Obama,12/09/2015,12/11/2015,44,51,5
Obama,12/10/2015,12/12/2015,45,50,5
Obama,12/11/2015,12/13/2015,46,50,4
Obama,12/12/2015,12/14/2015,46,50,4
Obama,12/13/2015,12/15/2015,46,50,4
Obama,12/14/2015,12/16/2015,45,51,4
Obama,12/15/2015,12/17/2015,43,53,4
Obama,12/16/2015,12/18/2015,42,53,5
Obama,12/17/2015,12/19/2015,44,51,5
Obama,12/18/2015,12/20/2015,45,50,5
Obama,12/19/2015,12/21/2015,46,50,4
Obama,12/20/2015,12/22/2015,46,50,4
Obama,12/21/2015,12/23/2015,46,50,4
Obama,12/22/2015,12/27/2015,48,48,4
Obama,12/23/2015,12/28/2015,47,49,4
Obama,12/27/2015,12/29/2015,46,50,4
Obama,12/28/2015,12/30/2015,44,52,4
Obama,12/29/2015,01/02/2016,45,51,4
Obama,12/30/2015,01/03/2016,45,51,4
Obama,01/02/2016,01/04/2016,46,50,4
Obama,01/03/2016,01/05/2016,46,50,4
Obama,01/04/2016,01/06/2016,47,48,5
Obama,01/05/2016,01/07/2016,45,50,5
Obama,01/06/2016,01/08/2016,46,49,5
Obama,01/07/2016,01/09/2016,47,49,4
Obama,01/08/2016,01/10/2016,47,49,4
Obama,01/09/2016,01/11/2016,45,50,5
Obama,01/10/2016,01/12/2016,44,50,6
Obama,01/11/2016,01/13/2016,47,48,5
Obama,01/12/2016,01/14/2016,48,47,5
Obama,01/13/2016,01/15/2016,49,46,5
Obama,01/14/2016,01/16/2016,49,47,4
Obama,01/15/2016,01/17/2016,51,45,4
Obama,01/16/2016,01/18/2016,49,46,5
Obama,01/17/2016,01/19/2016,48,48,4
Obama,01/18/2016,01/20/2016,47,48,5
Obama,01/19/2016,01/21/2016,49,48,3
Obama,01/20/2016,01/22/2016,49,47,4
Obama,01/21/2016,01/23/2016,49,47,4
Obama,01/22/2016,01/24/2016,48,46,6
Obama,01/23/2016,01/25/2016,49,47,4
Obama,01/24/2016,01/26/2016,48,48,4
Obama,01/25/2016,01/27/2016,48,48,4
Obama,01/26/2016,01/28/2016,48,48,4
Obama,01/27/2016,01/29/2016,48,48,4
Obama,01/28/2016,01/30/2016,49,48,3
Obama,01/29/2016,01/31/2016,49,47,4
Obama,01/30/2016,02/01/2016,50,46,4
Obama,01/31/2016,02/03/2016,48,48,4
Obama,02/01/2016,02/04/2016,47,49,4
Obama,02/03/2016,02/05/2016,46,50,4
Obama,02/04/2016,02/06/2016,46,50,4
Obama,02/05/2016,02/07/2016,47,50,3
Obama,02/06/2016,02/08/2016,46,51,3
Obama,02/07/2016,02/09/2016,47,50,3
Obama,02/08/2016,02/10/2016,48,48,4
Obama,02/09/2016,02/11/2016,49,47,4
Obama,02/10/2016,02/12/2016,49,47,4
Obama,02/11/2016,02/13/2016,49,48,3
Obama,02/12/2016,02/14/2016,47,49,4
Obama,02/13/2016,02/15/2016,47,50,3
Obama,02/14/2016,02/16/2016,47,50,3
Obama,02/15/2016,02/17/2016,49,48,3
Obama,02/16/2016,02/18/2016,50,46,4
Obama,02/17/2016,02/19/2016,50,46,4
Obama,02/18/2016,02/20/2016,48,48,4
Obama,02/19/2016,02/21/2016,47,49,4
Obama,02/20/2016,02/22/2016,47,49,4
Obama,02/21/2016,02/23/2016,48,48,4
Obama,02/22/2016,02/24/2016,48,48,4
Obama,02/23/2016,02/25/2016,47,48,5
Obama,02/24/2016,02/26/2016,47,48,5
Obama,02/25/2016,02/27/2016,48,47,5
Obama,02/26/2016,02/28/2016,49,46,5
Obama,02/27/2016,02/29/2016,49,46,5
Obama,02/28/2016,03/01/2016,49,46,5
Obama,02/29/2016,03/02/2016,49,46,5
Obama,03/01/2016,03/03/2016,51,44,5
Obama,03/02/2016,03/04/2016,51,45,4
Obama,03/03/2016,03/05/2016,51,46,3
Obama,03/04/2016,03/06/2016,49,48,3
Obama,03/05/2016,03/07/2016,50,47,3
Obama,03/06/2016,03/08/2016,51,45,4
Obama,03/07/2016,03/09/2016,52,44,4
Obama,03/08/2016,03/10/2016,52,45,3
Obama,03/09/2016,03/11/2016,51,44,5
Obama,03/10/2016,03/12/2016,49,47,4
Obama,03/11/2016,03/13/2016,51,46,3
Obama,03/12/2016,03/14/2016,51,46,3
Obama,03/13/2016,03/15/2016,52,45,3
Obama,03/14/2016,03/16/2016,50,47,3
Obama,03/15/2016,03/17/2016,49,47,4
Obama,03/16/2016,03/18/2016,49,46,5
Obama,03/17/2016,03/19/2016,52,44,4
Obama,03/18/2016,03/20/2016,50,45,5
Obama,03/19/2016,03/21/2016,51,45,4
Obama,03/20/2016,03/22/2016,51,46,3
Obama,03/21/2016,03/23/2016,52,45,3
Obama,03/22/2016,03/24/2016,52,45,3
Obama,03/23/2016,03/25/2016,53,44,3
Obama,03/24/2016,03/26/2016,53,44,3
Obama,03/25/2016,03/28/2016,53,44,3
Obama,03/26/2016,03/29/2016,51,46,3
Obama,03/28/2016,03/30/2016,49,47,4
Obama,03/29/2016,03/31/2016,49,47,4
Obama,03/30/2016,04/01/2016,50,46,4
Obama,03/31/2016,04/02/2016,52,45,3
Obama,04/01/2016,04/03/2016,52,43,5
Obama,04/02/2016,04/04/2016,53,43,4
Obama,04/03/2016,04/05/2016,51,44,5
Obama,04/04/2016,04/06/2016,52,44,4
Obama,04/05/2016,04/07/2016,52,44,4
Obama,04/06/2016,04/08/2016,52,44,4
Obama,04/07/2016,04/09/2016,51,45,4
Obama,04/08/2016,04/10/2016,49,46,5
Obama,04/09/2016,04/11/2016,48,48,4
Obama,04/10/2016,04/12/2016,47,48,5
Obama,04/11/2016,04/13/2016,48,48,4
Obama,04/12/2016,04/14/2016,48,47,5
Obama,04/13/2016,04/15/2016,49,47,4
Obama,04/14/2016,04/16/2016,50,46,4
Obama,04/15/2016,04/17/2016,49,47,4
Obama,04/16/2016,04/18/2016,49,48,3
Obama,04/17/2016,04/19/2016,51,46,3
Obama,04/18/2016,04/20/2016,52,44,4
Obama,04/19/2016,04/21/2016,51,44,5
Obama,04/20/2016,04/22/2016,50,46,4
Obama,04/21/2016,04/23/2016,50,46,4
Obama,04/22/2016,04/24/2016,52,45,3
Obama,04/23/2016,04/25/2016,50,46,4
Obama,04/24/2016,04/26/2016,50,45,5
Obama,04/25/2016,04/27/2016,49,46,5
Obama,04/26/2016,04/28/2016,50,46,4
Obama,04/27/2016,04/29/2016,50,46,4
Obama,04/28/2016,04/30/2016,52,45,3
Obama,04/29/2016,05/01/2016,52,45,3
Obama,04/30/2016,05/02/2016,52,45,3
Obama,05/01/2016,05/03/2016,51,45,4
Obama,05/02/2016,05/04/2016,50,46,4
Obama,05/03/2016,05/05/2016,51,45,4
Obama,05/04/2016,05/06/2016,52,45,3
Obama,05/05/2016,05/07/2016,53,43,4
Obama,05/06/2016,05/08/2016,53,43,4
Obama,05/07/2016,05/09/2016,53,43,4
Obama,05/08/2016,05/10/2016,52,44,4
Obama,05/09/2016,05/11/2016,52,44,4
Obama,05/10/2016,05/12/2016,50,47,3
Obama,05/11/2016,05/13/2016,50,46,4
Obama,05/12/2016,05/14/2016,50,46,4
Obama,05/13/2016,05/15/2016,51,44,5
Obama,05/14/2016,05/16/2016,50,44,6
Obama,05/15/2016,05/17/2016,50,45,5
Obama,05/16/2016,05/18/2016,49,46,5
Obama,05/17/2016,05/19/2016,51,45,4
Obama,05/18/2016,05/20/2016,52,44,4
Obama,05/19/2016,05/21/2016,52,43,5
Obama,05/20/2016,05/22/2016,50,45,5
Obama,05/21/2016,05/23/2016,52,44,4
Obama,05/22/2016,05/24/2016,53,43,4
Obama,05/23/2016,05/25/2016,52,44,4
Obama,05/24/2016,05/26/2016,50,45,5
Obama,05/25/2016,05/27/2016,50,46,4
Obama,05/26/2016,05/28/2016,52,44,4
Obama,05/27/2016,05/29/2016,53,44,3
Obama,05/28/2016,05/30/2016,52,44,4
Obama,05/29/2016,05/31/2016,51,45,4
Obama,05/30/2016,06/01/2016,52,44,4
Obama,05/31/2016,06/02/2016,51,45,4
Obama,06/01/2016,06/03/2016,53,43,4
Obama,06/02/2016,06/04/2016,51,44,5
Obama,06/03/2016,06/05/2016,50,44,6
Obama,06/04/2016,06/06/2016,51,44,5
Obama,06/05/2016,06/07/2016,50,46,4
Obama,06/06/2016,06/08/2016,53,43,4
Obama,06/07/2016,06/09/2016,52,43,5
Obama,06/08/2016,06/10/2016,54,42,4
Obama,06/09/2016,06/11/2016,52,44,4
Obama,06/10/2016,06/12/2016,52,44,4
Obama,06/11/2016,06/13/2016,53,44,3
Obama,06/12/2016,06/14/2016,53,44,3
Obama,06/13/2016,06/15/2016,53,44,3
Obama,06/14/2016,06/16/2016,53,45,2
Obama,06/15/2016,06/17/2016,53,43,4
Obama,06/16/2016,06/18/2016,53,44,3
Obama,06/17/2016,06/19/2016,52,44,4
Obama,06/18/2016,06/20/2016,50,45,5
Obama,06/19/2016,06/21/2016,49,45,6
Obama,06/20/2016,06/22/2016,49,46,5
Obama,06/21/2016,06/23/2016,50,45,5
Obama,06/22/2016,06/24/2016,50,46,4
Obama,06/23/2016,06/25/2016,50,45,5
Obama,06/24/2016,06/26/2016,50,45,5
Obama,06/25/2016,06/27/2016,51,44,5
Obama,06/26/2016,06/28/2016,51,44,5
Obama,06/27/2016,06/29/2016,52,44,4
Obama,06/28/2016,06/30/2016,51,45,4
Obama,06/29/2016,07/01/2016,51,45,4
Obama,06/30/2016,07/02/2016,51,45,4
Obama,07/01/2016,07/03/2016,51,44,5
Obama,07/02/2016,07/05/2016,50,45,5
Obama,07/03/2016,07/06/2016,50,45,5
Obama,07/05/2016,07/07/2016,51,45,4
Obama,07/06/2016,07/08/2016,51,45,4
Obama,07/07/2016,07/09/2016,51,45,4
Obama,07/08/2016,07/10/2016,51,46,3
Obama,07/09/2016,07/11/2016,49,47,4
Obama,07/10/2016,07/12/2016,48,48,4
Obama,07/11/2016,07/14/2016,47,48,5
Obama,07/12/2016,07/15/2016,49,47,4
Obama,07/14/2016,07/16/2016,49,46,5
Obama,07/15/2016,07/17/2016,51,44,5
Obama,07/16/2016,07/18/2016,49,46,5
Obama,07/17/2016,07/19/2016,49,47,4
Obama,07/18/2016,07/20/2016,49,47,4
Obama,07/19/2016,07/22/2016,49,47,4
Obama,07/20/2016,07/23/2016,49,47,4
Obama,07/22/2016,07/24/2016,49,48,3
Obama,07/23/2016,07/25/2016,50,46,4
Obama,07/24/2016,07/26/2016,51,45,4
Obama,07/25/2016,07/27/2016,51,46,3
Obama,07/26/2016,07/28/2016,52,44,4
Obama,07/27/2016,07/29/2016,53,43,4
Obama,07/28/2016,07/30/2016,54,42,4
Obama,07/29/2016,07/31/2016,54,43,3
Obama,07/30/2016,08/01/2016,53,44,3
Obama,07/31/2016,08/02/2016,52,44,4
Obama,08/01/2016,08/03/2016,51,44,5
Obama,08/02/2016,08/04/2016,50,45,5
Obama,08/03/2016,08/05/2016,49,46,5
Obama,08/04/2016,08/06/2016,52,45,3
Obama,08/05/2016,08/07/2016,53,44,3
Obama,08/06/2016,08/08/2016,52,45,3
Obama,08/07/2016,08/09/2016,50,45,5
Obama,08/08/2016,08/10/2016,49,46,5
Obama,08/09/2016,08/11/2016,53,42,5
Obama,08/10/2016,08/12/2016,53,43,4
Obama,08/11/2016,08/13/2016,54,43,3
Obama,08/12/2016,08/14/2016,53,44,3
Obama,08/13/2016,08/15/2016,51,45,4
Obama,08/14/2016,08/16/2016,52,45,3
Obama,08/15/2016,08/18/2016,51,45,4
Obama,08/16/2016,08/19/2016,52,45,3
Obama,08/18/2016,08/20/2016,51,46,3
Obama,08/19/2016,08/21/2016,52,44,4
Obama,08/20/2016,08/22/2016,50,45,5
Obama,08/21/2016,08/23/2016,51,44,5
Obama,08/22/2016,08/24/2016,48,46,6
Obama,08/23/2016,08/25/2016,51,44,5
Obama,08/24/2016,08/26/2016,51,43,6
Obama,08/25/2016,08/27/2016,52,44,4
Obama,08/26/2016,08/28/2016,51,44,0
Obama,08/27/2016,08/29/2016,51,44,5
Obama,08/28/2016,08/30/2016,52,43,5
Obama,08/29/2016,08/31/2016,52,44,4
Obama,08/30/2016,09/01/2016,52,44,4
Obama,08/31/2016,09/02/2016,51,45,4
Obama,09/01/2016,09/03/2016,52,44,4
Obama,09/02/2016,09/04/2016,52,44,4
Obama,09/03/2016,09/05/2016,52,44,4
Obama,09/04/2016,09/06/2016,51,45,4
Obama,09/05/2016,09/08/2016,50,46,4
Obama,09/06/2016,09/09/2016,50,46,4
Obama,09/08/2016,09/10/2016,50,45,5
Obama,09/09/2016,09/11/2016,51,45,4
Obama,09/10/2016,09/12/2016,50,46,4
Obama,09/11/2016,09/13/2016,53,44,3
Obama,09/12/2016,09/14/2016,52,45,3
Obama,09/13/2016,09/15/2016,54,43,3
Obama,09/14/2016,09/16/2016,53,45,2
Obama,09/15/2016,09/17/2016,52,44,4
Obama,09/16/2016,09/18/2016,51,45,4
Obama,09/17/2016,09/19/2016,51,45,4
Obama,09/18/2016,09/20/2016,53,44,3
Obama,09/19/2016,09/21/2016,52,45,3
Obama,09/20/2016,09/22/2016,52,44,4
Obama,09/21/2016,09/23/2016,53,42,5
Obama,09/22/2016,09/24/2016,54,41,5
Obama,09/23/2016,09/25/2016,54,41,5
Obama,09/24/2016,09/26/2016,51,44,5
Obama,09/25/2016,09/27/2016,50,45,5
Obama,09/26/2016,09/28/2016,51,45,4
Obama,09/27/2016,09/29/2016,52,44,4
Obama,09/28/2016,09/30/2016,53,44,3
Obama,09/29/2016,10/01/2016,52,45,3
Obama,09/30/2016,10/02/2016,54,43,3
Obama,10/01/2016,10/03/2016,54,43,3
Obama,10/02/2016,10/04/2016,54,43,3
Obama,10/03/2016,10/06/2016,51,45,4
Obama,10/04/2016,10/07/2016,51,46,3
Obama,10/06/2016,10/08/2016,52,46,2
Obama,10/07/2016,10/09/2016,53,44,3
Obama,10/08/2016,10/10/2016,55,42,3
Obama,10/09/2016,10/11/2016,54,42,4
Obama,10/10/2016,10/12/2016,53,42,5
Obama,10/11/2016,10/13/2016,53,43,4
Obama,10/12/2016,10/14/2016,54,42,4
Obama,10/13/2016,10/15/2016,55,41,4
Obama,10/14/2016,10/16/2016,54,43,3
Obama,10/15/2016,10/17/2016,54,43,3
Obama,10/16/2016,10/18/2016,53,44,3
Obama,10/17/2016,10/19/2016,55,42,3
Obama,10/18/2016,10/20/2016,55,42,3
Obama,10/19/2016,10/21/2016,57,40,3
Obama,10/20/2016,10/22/2016,56,41,3
Obama,10/21/2016,10/23/2016,54,43,3
Obama,10/22/2016,10/24/2016,52,46,2
Obama,10/23/2016,10/25/2016,52,44,4
Obama,10/24/2016,10/26/2016,53,44,3
Obama,10/25/2016,10/27/2016,54,43,3
Obama,10/26/2016,10/28/2016,53,44,3
Obama,10/27/2016,10/29/2016,55,43,2
Obama,10/28/2016,10/30/2016,54,44,2
Obama,10/29/2016,10/31/2016,53,45,2
Obama,10/30/2016,11/02/2016,51,47,4
Obama,10/31/2016,11/03/2016,49,48,3
Obama,11/02/2016,11/04/2016,51,46,3
Obama,11/03/2016,11/05/2016,53,44,3
Obama,11/04/2016,11/06/2016,56,41,3
Obama,11/05/2016,11/07/2016,56,42,8
Obama,11/06/2016,11/08/2016,56,42,2
Obama,11/07/2016,11/09/2016,56,42,2
Obama,11/08/2016,11/10/2016,58,40,2
Obama,11/09/2016,11/11/2016,57,40,3
Obama,11/10/2016,11/12/2016,57,41,2
Obama,11/11/2016,11/13/2016,57,40,3
Obama,11/12/2016,11/14/2016,57,40,3
Obama,11/13/2016,11/15/2016,56,40,4
Obama,11/14/2016,11/16/2016,56,41,3
Obama,11/15/2016,11/17/2016,56,42,2
Obama,11/16/2016,11/18/2016,58,40,2
Obama,11/17/2016,11/19/2016,56,41,3
Obama,11/18/2016,11/20/2016,57,40,3
Obama,11/19/2016,11/21/2016,56,42,2
Obama,11/20/2016,11/22/2016,55,42,3
Obama,11/21/2016,11/23/2016,55,42,3
Obama,11/22/2016,11/25/2016,56,40,4
Obama,11/23/2016,11/26/2016,56,40,4
Obama,11/25/2016,11/27/2016,57,39,4
Obama,11/26/2016,11/28/2016,57,39,4
Obama,11/27/2016,11/29/2016,57,40,3
Obama,11/28/2016,12/01/2016,54,43,3
Obama,11/29/2016,12/02/2016,53,45,2
Obama,12/01/2016,12/03/2016,53,44,3
Obama,12/02/2016,12/04/2016,54,42,4
Obama,12/03/2016,12/05/2016,54,42,4
Obama,12/04/2016,12/06/2016,55,41,4
Obama,12/05/2016,12/08/2016,56,41,3
Obama,12/06/2016,12/09/2016,59,39,2
Obama,12/08/2016,12/10/2016,58,40,2
Obama,12/09/2016,12/11/2016,59,39,2
Obama,12/10/2016,12/12/2016,56,41,3
Obama,12/11/2016,12/13/2016,57,40,3
Obama,12/12/2016,12/14/2016,56,41,3
Obama,12/13/2016,12/15/2016,56,41,3
Obama,12/14/2016,12/16/2016,56,40,4
Obama,12/15/2016,12/17/2016,56,40,4
Obama,12/16/2016,12/18/2016,57,38,5
Obama,12/17/2016,12/19/2016,57,39,4
Obama,12/18/2016,12/20/2016,57,39,4
Obama,12/19/2016,12/21/2016,56,40,4
Obama,12/20/2016,12/22/2016,56,40,4
Obama,12/21/2016,12/23/2016,56,41,3
Obama,12/22/2016,12/26/2016,56,40,4
Obama,12/23/2016,12/27/2016,56,40,4
Obama,12/26/2016,12/28/2016,55,40,5
Obama,12/27/2016,12/29/2016,56,41,3
Obama,12/28/2016,12/30/2016,55,40,5
Obama,12/29/2016,01/02/2017,54,42,4
Obama,12/30/2016,01/03/2017,53,43,4
Obama,01/02/2017,01/04/2017,54,43,3
Obama,01/03/2017,01/05/2017,56,42,2
Obama,01/04/2017,01/06/2017,56,41,3
Obama,01/05/2017,01/07/2017,56,40,4
Obama,01/06/2017,01/08/2017,56,41,3
Obama,01/07/2017,01/09/2017,56,40,0
Obama,01/08/2017,01/10/2017,55,42,3
Obama,01/09/2017,01/11/2017,57,40,3
Obama,01/10/2017,01/12/2017,57,40,3
Obama,01/11/2017,01/13/2017,58,37,5
Obama,01/12/2017,01/14/2017,57,39,4
Obama,01/13/2017,01/15/2017,57,38,5
Obama,01/14/2017,01/17/2017,57,39,4
Obama,01/15/2017,01/18/2017,58,38,4
Obama,01/17/2017,01/19/2017,59,37,4
Trump,01/23/2017,01/29/2017,45,47,8
Trump,01/30/2017,02/05/2017,43,52,5
Trump,02/06/2017,02/12/2017,41,53,6
Trump,02/13/2017,02/19/2017,40,54,6
Trump,02/20/2017,02/26/2017,42,53,5
Trump,02/27/2017,03/05/2017,43,51,6
Trump,03/06/2017,03/12/2017,42,52,6
Trump,03/13/2017,03/19/2017,40,55,5
Trump,03/20/2017,03/26/2017,39,56,5
Trump,03/27/2017,04/02/2017,38,57,5
Trump,04/03/2017,04/09/2017,40,53,7
Trump,04/10/2017,04/16/2017,40,54,6
Trump,04/17/2017,04/23/2017,41,52,7
